idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS11;Beogradski region;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");715436;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");94303;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2022;03;Registered individual agricultural producers (farmers);1998;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2022;0;Registered employment - total;578006;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");460365;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");101139;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2022;03;Registered individual agricultural producers (farmers);16502;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2022;0;Registered employment - total;919212;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");680234;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");201804;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2022;03;Registered individual agricultural producers (farmers);37174;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2022;0;Registered employment - total;527178;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");379962;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");121445;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2022;03;Registered individual agricultural producers (farmers);25771;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2022;0;Registered employment - total;392033;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");300272;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80359;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2022;03;Registered individual agricultural producers (farmers);11402;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2022;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2022;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2023;0;Registered employment - total;2360762;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1892341;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");415392;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2023;03;Registered individual agricultural producers (farmers);53029;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2023;0;Registered employment - total;1429659;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1207122;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");204972;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2023;03;Registered individual agricultural producers (farmers);17564;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2023;0;Registered employment - total;837246;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");736026;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");99335;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2023;03;Registered individual agricultural producers (farmers);1885;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2023;0;Registered employment - total;592413;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");471096;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");105638;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2023;03;Registered individual agricultural producers (farmers);15679;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2023;0;Registered employment - total;931103;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");685219;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");210419;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2023;03;Registered individual agricultural producers (farmers);35465;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2023;0;Registered employment - total;535835;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2023;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");384003;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2023;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");127140;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2023;03;Registered individual agricultural producers (farmers);24692;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
